7449	50	77	75	60	20	95	33	53	38	53	77	78	41	11	24	88	52	9	67	55	86	50	92	42	63	43	77	10	86	3	42	20	9	16	38	64	46	5	96	16	85	13	80	74	89	24	83	21	63	49	39	65	4	36	72	12	43	45	58	20	83	96	20	86	38	34	40	13	58	40	97	48	35	63	85	24	97	24	58	90	79	49	59	27	65	7	26	8	34	13	93	52	13	53	93	16	76	97	19	22	65	37	57	46	92	47	43	61	30	39	15	18	93	28	86	41	48	47	60	6	68	99	13	11	94	68	97	25	31	48	61	16	50	27	35	29	89	29	64	20	63	65	60	86	56	92	5	56	13	
47	6930	77	39	36	68	28	7	36	22	0	47	43	27	13	77	22	6	85	17	6	82	52	66	31	65	48	24	52	56	28	34	3	89	86	85	28	76	90	29	85	74	10	5	61	90	63	53	17	48	5	7	50	34	29	35	72	48	9	60	47	32	10	10	40	43	46	5	82	23	37	93	57	38	85	16	62	21	51	86	53	44	95	39	60	69	71	62	65	55	44	48	33	17	50	82	10	3	6	15	6	40	0	25	0	25	73	51	84	73	45	36	98	77	1	38	24	54	1	8	57	93	16	56	72	86	52	27	68	96	72	48	95	32	91	52	66	8	87	70	45	74	53	98	28	20	31	10	45	66	
30	3	6679	18	64	78	52	33	26	39	75	50	50	98	10	67	94	75	82	66	10	22	55	32	70	51	37	84	76	16	85	38	18	24	24	37	68	52	71	52	21	51	79	4	18	20	27	26	43	51	0	47	93	75	61	13	43	10	15	24	9	17	34	45	26	80	21	21	48	14	38	49	22	0	45	60	65	11	43	51	19	21	38	88	88	52	7	41	41	59	67	39	95	12	78	76	76	67	93	46	33	7	22	41	35	54	93	8	17	16	25	95	42	50	63	51	83	20	50	39	25	80	92	50	36	53	52	12	22	48	37	53	65	57	66	55	2	16	6	96	20	94	13	64	32	38	32	20	79	33	
39	81	61	7040	35	51	44	69	76	15	28	36	5	5	78	54	63	30	60	53	34	65	63	24	1	42	89	92	41	58	97	86	21	66	64	31	5	71	8	48	4	38	44	4	66	26	3	12	86	23	96	65	96	60	53	46	98	54	74	84	56	54	73	62	10	68	80	33	61	14	90	14	9	77	70	38	57	87	52	38	51	84	69	27	49	60	21	42	28	17	71	3	5	49	41	99	5	76	76	93	69	11	22	67	17	47	18	32	29	27	65	4	98	51	30	82	54	75	39	81	2	16	58	38	14	41	0	57	86	72	17	62	20	10	20	14	99	28	2	2	94	68	1	23	47	59	65	31	34	92	
43	80	61	20	7467	13	9	36	71	46	10	11	57	3	39	20	4	68	36	72	19	93	13	73	51	95	8	96	65	41	47	24	11	99	2	41	47	90	80	55	46	20	72	62	45	33	10	13	24	18	15	17	80	61	49	81	47	17	99	49	65	55	92	35	9	42	50	76	16	91	0	82	98	88	76	49	87	86	83	76	71	88	78	94	73	26	78	9	11	66	30	50	39	17	31	25	6	69	48	19	54	30	96	65	82	11	69	18	34	34	2	37	80	59	35	60	41	48	19	97	57	72	98	67	82	30	48	32	74	85	42	28	30	10	76	99	26	24	30	19	63	78	59	80	96	25	27	50	20	80	
69	31	82	67	34	7487	91	8	80	60	5	71	72	79	32	64	38	3	43	41	5	70	13	95	41	35	92	30	58	3	69	49	36	89	45	34	89	45	90	93	51	53	93	79	83	87	58	0	52	89	60	81	0	46	28	32	39	24	12	21	26	6	24	18	31	32	63	25	74	13	18	68	75	80	85	38	0	30	11	40	34	67	16	58	95	3	5	75	88	59	43	2	88	36	48	91	38	63	79	2	31	6	52	14	5	78	2	88	97	81	8	56	28	30	58	84	88	82	94	81	46	49	95	15	57	90	41	33	61	27	81	55	76	45	6	57	13	90	3	33	84	64	63	69	30	77	15	99	41	75	
84	62	6	52	62	76	7720	27	18	92	44	70	78	59	33	15	43	23	33	65	77	74	30	83	45	59	81	26	79	27	1	90	38	71	17	8	81	95	52	99	75	38	41	25	93	67	36	47	67	15	31	71	56	87	88	36	5	85	90	7	97	82	5	29	10	95	79	73	7	32	73	36	49	0	19	34	58	23	7	62	68	84	83	85	38	7	65	87	82	30	91	86	91	82	51	43	83	8	92	98	40	76	17	50	94	26	17	97	28	88	60	49	8	16	94	15	92	26	22	27	26	7	44	40	66	38	98	85	91	3	31	48	15	19	32	82	20	20	20	63	55	90	31	92	58	13	43	14	16	67	
76	67	44	86	52	27	64	7368	2	49	28	48	98	30	53	96	31	49	6	16	55	59	97	11	69	74	68	19	13	7	95	74	51	88	56	61	18	40	46	72	2	53	51	32	0	84	78	70	25	87	24	68	42	60	44	53	54	96	24	13	88	34	10	2	91	16	81	84	79	43	69	4	58	15	24	15	54	41	93	49	57	21	5	12	35	74	37	97	82	8	43	30	60	87	80	69	4	33	41	80	90	34	92	37	0	31	54	36	37	61	3	75	78	86	66	61	62	85	50	74	50	50	43	10	60	68	77	83	87	30	13	81	11	47	77	16	59	13	3	72	0	9	48	88	32	36	7	99	59	9	
40	12	38	93	36	32	0	8	7341	66	19	57	58	55	44	50	76	52	85	13	78	80	43	72	13	95	38	84	85	7	58	58	44	59	72	17	65	65	11	54	75	68	24	88	55	41	27	49	42	97	23	52	47	52	24	55	6	72	76	72	20	97	49	86	86	68	72	55	60	58	60	63	57	38	53	76	29	65	23	40	62	41	52	74	47	4	8	12	6	58	14	1	43	69	92	2	29	17	66	39	26	55	5	51	94	90	30	75	40	8	60	63	11	88	10	50	53	72	56	65	13	14	0	17	35	72	32	32	26	73	71	48	42	80	37	74	14	63	95	26	87	20	66	64	49	39	86	39	45	33	
68	53	91	67	21	84	65	46	34	7504	4	49	87	61	34	44	23	70	93	0	25	47	40	1	86	33	25	21	18	49	10	60	46	71	41	57	69	85	89	76	73	33	35	46	76	74	28	14	92	6	41	17	84	35	5	89	44	75	34	97	87	58	71	60	62	42	4	67	0	43	90	32	16	34	21	56	23	18	55	35	43	53	66	67	38	8	77	90	59	42	87	20	30	47	97	76	50	92	21	73	76	65	66	53	1	33	78	89	24	65	13	60	77	3	53	48	9	61	19	24	19	27	95	73	18	58	10	91	44	41	91	68	43	71	56	10	34	70	51	72	58	30	85	39	65	6	80	78	67	36	
52	47	82	2	23	45	11	49	57	81	7519	74	94	2	51	77	45	92	4	11	44	62	70	28	57	81	32	93	91	41	6	14	56	73	78	9	52	17	63	91	57	69	3	27	9	73	3	60	93	55	88	26	99	88	80	12	62	31	45	60	69	11	61	23	25	95	47	83	59	67	49	30	41	88	7	1	83	28	67	77	58	39	1	56	40	44	97	84	39	32	30	79	74	8	57	54	12	46	78	80	24	79	11	1	24	86	95	40	42	26	24	80	40	95	40	62	55	90	32	36	66	64	66	76	88	22	97	32	35	98	19	56	11	56	94	89	18	10	6	53	53	80	26	2	43	81	0	91	16	6	
41	25	47	55	38	38	87	54	92	44	59	7496	28	96	88	20	17	71	49	5	39	72	58	68	82	31	87	26	92	43	59	71	46	27	69	86	50	68	0	76	50	22	5	93	3	7	85	21	25	60	95	43	30	98	76	18	41	4	10	94	72	68	34	98	11	15	89	45	55	5	37	17	63	16	15	38	90	88	76	97	93	95	8	33	50	17	42	86	10	27	14	63	99	79	39	27	76	67	37	36	57	59	29	76	34	8	74	81	52	63	45	59	18	85	16	11	52	96	12	21	33	94	34	90	5	41	66	3	22	26	7	59	57	53	98	87	47	45	34	22	53	40	59	91	3	74	86	68	51	51	
14	94	2	44	18	83	68	26	50	13	32	3	7112	49	27	46	95	95	3	87	48	13	44	8	86	0	35	87	21	88	79	66	27	30	48	14	48	84	25	53	96	51	93	31	34	91	6	98	51	80	26	57	7	53	77	2	76	38	6	28	9	2	26	99	0	48	22	25	7	24	25	97	7	90	13	30	35	35	24	66	48	89	94	39	5	16	29	34	32	88	29	14	65	89	89	36	46	72	86	89	76	48	98	31	30	25	32	43	95	92	70	14	49	47	11	66	67	78	70	20	35	70	38	60	76	77	12	1	49	35	62	57	31	59	22	47	47	97	86	19	64	2	12	25	63	60	89	75	48	40	
96	40	13	7	81	23	87	24	37	4	80	44	51	7323	89	87	88	14	56	11	74	47	69	71	37	69	79	64	3	21	65	7	13	40	24	67	28	6	70	31	73	44	99	19	93	72	67	7	20	1	0	43	96	47	90	45	40	88	32	12	25	89	45	23	49	38	55	22	22	20	70	94	29	44	24	74	76	60	16	37	61	41	37	15	72	49	56	84	43	16	28	2	20	74	32	29	30	11	71	71	23	49	60	86	73	53	4	67	96	32	16	85	80	85	53	93	64	68	87	86	78	88	50	4	35	92	43	9	37	7	46	80	91	34	39	98	29	59	95	81	21	83	83	6	1	50	47	10	34	6	
1	92	81	62	88	55	80	54	59	70	85	3	48	58	7382	71	65	73	93	31	36	18	27	22	38	36	99	92	63	15	23	34	88	23	42	37	20	0	2	99	91	48	73	71	3	55	59	45	77	0	59	62	16	61	8	69	4	12	98	77	15	43	72	29	94	93	0	30	70	62	45	80	1	13	13	60	77	23	3	80	37	59	66	43	5	92	91	50	4	83	91	35	93	21	29	17	81	11	82	69	36	0	50	56	65	91	82	57	63	34	75	56	97	86	2	78	84	56	64	27	27	15	27	42	95	95	57	59	24	5	29	99	16	12	88	15	11	27	35	30	55	32	2	13	57	37	58	84	67	1	
51	35	65	62	52	12	39	49	11	83	58	53	39	41	96	7802	42	47	89	30	56	46	97	4	56	1	19	99	84	67	78	57	2	81	77	27	67	35	38	16	55	30	72	41	53	7	25	14	80	97	61	67	22	28	44	90	48	61	30	0	19	32	77	43	89	29	46	27	30	58	8	31	37	25	33	54	54	42	3	25	70	34	82	91	65	58	94	60	82	85	80	42	67	71	88	13	83	96	54	73	98	4	5	90	96	72	50	91	61	74	5	77	78	80	45	50	59	26	3	37	76	37	74	81	26	62	72	14	16	8	35	18	70	61	84	76	0	59	19	97	74	63	13	60	34	73	95	99	98	22	
